IM,Minor,Mod,Sev
106.01,1,1,0.583890346
106.02,1,1,0.584103535
106.03,1,1,0.584316724
106.04,1,1,0.584529913
106.05,1,1,0.584743102
106.06,1,1,0.584956292
106.07,1,1,0.585169481
106.08,1,1,0.58538267
106.09,1,1,0.585595859
106.1,1,1,0.585809048
106.11,1,1,0.586022237
106.12,1,1,0.586235426
106.13,1,1,0.586448615
106.14,1,1,0.586661804
106.15,1,1,0.586874993
106.16,1,1,0.587088182
106.17,1,1,0.587301371
106.18,1,1,0.58751456
106.19,1,1,0.587727749
106.2,1,1,0.587940938
106.21,1,1,0.588154127
106.22,1,1,0.588367316
106.23,1,1,0.588580505
106.24,1,1,0.588793694
106.25,1,1,0.589006883
106.26,1,1,0.589220072
106.27,1,1,0.589433261
106.28,1,1,0.58964645
106.29,1,1,0.589859639
106.3,1,1,0.590072828
106.31,1,1,0.590286017
106.32,1,1,0.590499206
106.33,1,1,0.590712395
106.34,1,1,0.590925584
106.35,1,1,0.591138773
106.36,1,1,0.591351962
106.37,1,1,0.591565151
106.38,1,1,0.59177834
106.39,1,1,0.591991529
106.4,1,1,0.592204718
106.41,1,1,0.592417907
106.42,1,1,0.592631096
106.43,1,1,0.592844285
106.44,1,1,0.593057474
106.45,1,1,0.593270663
106.46,1,1,0.593483852
106.47,1,1,0.593697041
106.48,1,1,0.59391023
106.49,1,1,0.594123419
106.5,1,1,0.594336608
106.51,1,1,0.594549797
106.52,1,1,0.594762986
106.53,1,1,0.594976175
106.54,1,1,0.595189364
106.55,1,1,0.595402553
106.56,1,1,0.595615742
106.57,1,1,0.595828931
106.58,1,1,0.59604212
106.59,1,1,0.596255309
106.6,1,1,0.596468498
106.61,1,1,0.596681687
106.62,1,1,0.596894877
106.63,1,1,0.597108066
106.64,1,1,0.597321255
106.65,1,1,0.597534444
106.66,1,1,0.597747633
106.67,1,1,0.597960822
106.68,1,1,0.598174011
106.69,1,1,0.5983872
106.7,1,1,0.598600389
106.71,1,1,0.598813578
106.72,1,1,0.599026767
106.73,1,1,0.599239956
106.74,1,1,0.599453145
106.75,1,1,0.599666334
106.76,1,1,0.599879523
106.77,1,1,0.600092712
106.78,1,1,0.600305901
106.79,1,1,0.60051909
106.8,1,1,0.600732279
106.81,1,1,0.600945468
106.82,1,1,0.601158657
106.83,1,1,0.601371846
106.84,1,1,0.601585035
106.85,1,1,0.601798224
106.86,1,1,0.602011413
106.87,1,1,0.602224602
106.88,1,1,0.602437791
106.89,1,1,0.60265098
106.9,1,1,0.602864169
106.91,1,1,0.603077358
106.92,1,1,0.603290547
106.93,1,1,0.603503736
106.94,1,1,0.603716925
106.95,1,1,0.603930114
106.96,1,1,0.604143303
106.97,1,1,0.604356492
106.98,1,1,0.604569681
106.99,1,1,0.60478287
107,1,1,0.604996059
107.01,1,1,0.605209248
107.02,1,1,0.605422437
107.03,1,1,0.605635626
107.04,1,1,0.605848815
107.05,1,1,0.606062004
107.06,1,1,0.606275193
107.07,1,1,0.606488382
107.08,1,1,0.606701571
107.09,1,1,0.60691476
107.1,1,1,0.607127949
107.11,1,1,0.607341138
107.12,1,1,0.607554327
107.13,1,1,0.607767516
107.14,1,1,0.607980705
107.15,1,1,0.608193894
107.16,1,1,0.608407083
107.17,1,1,0.608620272
107.18,1,1,0.608833461
107.19,1,1,0.609046651
107.2,1,1,0.60925984
107.21,1,1,0.609473029
107.22,1,1,0.609686218
107.23,1,1,0.609899407
107.24,1,1,0.610112596
107.25,1,1,0.610325785
107.26,1,1,0.610538974
107.27,1,1,0.610752163
107.28,1,1,0.610965352
107.29,1,1,0.611178541
107.3,1,1,0.61139173
107.31,1,1,0.611604919
107.32,1,1,0.611818108
107.33,1,1,0.612031297
107.34,1,1,0.612244486
107.35,1,1,0.612457675
107.36,1,1,0.612670864
107.37,1,1,0.612884053
107.38,1,1,0.613097242
107.39,1,1,0.613310431
107.4,1,1,0.61352362
107.41,1,1,0.613736809
107.42,1,1,0.613949998
107.43,1,1,0.614163187
107.44,1,1,0.614376376
107.45,1,1,0.614589565
107.46,1,1,0.614802754
107.47,1,1,0.615015943
107.48,1,1,0.615229132
107.49,1,1,0.615442321
107.5,1,1,0.61565551
107.51,1,1,0.615868699
107.52,1,1,0.616081888
107.53,1,1,0.616295077
107.54,1,1,0.616508266
107.55,1,1,0.616721455
107.56,1,1,0.616934644
107.57,1,1,0.617147833
107.58,1,1,0.617361022
107.59,1,1,0.617574211
107.6,1,1,0.6177874
107.61,1,1,0.618000589
107.62,1,1,0.618213778
107.63,1,1,0.618426967
107.64,1,1,0.618640156
107.65,1,1,0.618853345
107.66,1,1,0.619066534
107.67,1,1,0.619279723
107.68,1,1,0.619492912
107.69,1,1,0.619706101
107.7,1,1,0.61991929
107.71,1,1,0.620132479
107.72,1,1,0.620345668
107.73,1,1,0.620558857
107.74,1,1,0.620772046
107.75,1,1,0.620985236
107.76,1,1,0.621198425
107.77,1,1,0.621411614
107.78,1,1,0.621624803
107.79,1,1,0.621837992
107.8,1,1,0.622051181
107.81,1,1,0.62226437
107.82,1,1,0.622477559
107.83,1,1,0.622690748
107.84,1,1,0.622903937
107.85,1,1,0.623117126
107.86,1,1,0.623330315
107.87,1,1,0.623543504
107.88,1,1,0.623756693
107.89,1,1,0.623969882
107.9,1,1,0.624183071
107.91,1,1,0.62439626
107.92,1,1,0.624609449
107.93,1,1,0.624822638
107.94,1,1,0.625035827
107.95,1,1,0.625249016
107.96,1,1,0.625462205
107.97,1,1,0.625675394
107.98,1,1,0.625888583
107.99,1,1,0.626101772
108,1,1,0.626314961
108.01,1,1,0.62652815
108.02,1,1,0.626741339
108.03,1,1,0.626954528
108.04,1,1,0.627167717
108.05,1,1,0.627380906
108.06,1,1,0.627594095
108.07,1,1,0.627807284
108.08,1,1,0.628020473
108.09,1,1,0.628233662
108.1,1,1,0.628446851
108.11,1,1,0.62866004
108.12,1,1,0.628873229
108.13,1,1,0.629086418
108.14,1,1,0.629299607
108.15,1,1,0.629512796
108.16,1,1,0.629725985
108.17,1,1,0.629939174
108.18,1,1,0.630152363
108.19,1,1,0.630365552
108.2,1,1,0.630578741
108.21,1,1,0.63079193
108.22,1,1,0.631005119
108.23,1,1,0.631218308
108.24,1,1,0.631431497
108.25,1,1,0.631644686
108.26,1,1,0.631857875
108.27,1,1,0.632071064
108.28,1,1,0.632284253
108.29,1,1,0.632497442
108.3,1,1,0.632710631
108.31,1,1,0.63292382
108.32,1,1,0.63313701
108.33,1,1,0.633350199
108.34,1,1,0.633563388
108.35,1,1,0.633776577
108.36,1,1,0.633989766
108.37,1,1,0.634202955
108.38,1,1,0.634416144
108.39,1,1,0.634629333
108.4,1,1,0.634842522
108.41,1,1,0.635055711
108.42,1,1,0.6352689
108.43,1,1,0.635482089
108.44,1,1,0.635695278
108.45,1,1,0.635908467
108.46,1,1,0.636121656
108.47,1,1,0.636334845
108.48,1,1,0.636548034
108.49,1,1,0.636761223
108.5,1,1,0.636974412
108.51,1,1,0.637187601
108.52,1,1,0.63740079
108.53,1,1,0.637613979
108.54,1,1,0.637827168
108.55,1,1,0.638040357
108.56,1,1,0.638253546
108.57,1,1,0.638466735
108.58,1,1,0.638679924
108.59,1,1,0.638893113
108.6,1,1,0.639106302
108.61,1,1,0.639319491
108.62,1,1,0.63953268
108.63,1,1,0.639745869
108.64,1,1,0.639959058
108.65,1,1,0.640172247
108.66,1,1,0.640385436
108.67,1,1,0.640598625
108.68,1,1,0.640811814
108.69,1,1,0.641025003
108.7,1,1,0.641238192
108.71,1,1,0.641451381
108.72,1,1,0.64166457
108.73,1,1,0.641877759
108.74,1,1,0.642090948
108.75,1,1,0.642304137
108.76,1,1,0.642517326
108.77,1,1,0.642730515
108.78,1,1,0.642943704
108.79,1,1,0.643156893
108.8,1,1,0.643370082
108.81,1,1,0.643583271
108.82,1,1,0.64379646
108.83,1,1,0.644009649
108.84,1,1,0.644222838
108.85,1,1,0.644436027
108.86,1,1,0.644649216
108.87,1,1,0.644862405
108.88,1,1,0.645075595
108.89,1,1,0.645288784
108.9,1,1,0.645501973
108.91,1,1,0.645715162
108.92,1,1,0.645928351
108.93,1,1,0.64614154
108.94,1,1,0.646354729
108.95,1,1,0.646567918
108.96,1,1,0.646781107
108.97,1,1,0.646994296
108.98,1,1,0.647207485
108.99,1,1,0.647420674
109,1,1,0.647633863
109.01,1,1,0.647847052
109.02,1,1,0.648060241
109.03,1,1,0.64827343
109.04,1,1,0.648486619
109.05,1,1,0.648699808
109.06,1,1,0.648912997
109.07,1,1,0.649126186
109.08,1,1,0.649339375
109.09,1,1,0.649552564
109.1,1,1,0.649765753
109.11,1,1,0.649978942
109.12,1,1,0.650192131
109.13,1,1,0.65040532
109.14,1,1,0.650618509
109.15,1,1,0.650831698
109.16,1,1,0.651044887
109.17,1,1,0.651258076
109.18,1,1,0.651471265
109.19,1,1,0.651684454
109.2,1,1,0.651897643
109.21,1,1,0.652110832
109.22,1,1,0.652324021
109.23,1,1,0.65253721
109.24,1,1,0.652750399
109.25,1,1,0.652963588
109.26,1,1,0.653176777
109.27,1,1,0.653389966
109.28,1,1,0.653603155
109.29,1,1,0.653816344
109.3,1,1,0.654029533
109.31,1,1,0.654242722
109.32,1,1,0.654455911
109.33,1,1,0.6546691
109.34,1,1,0.654882289
109.35,1,1,0.655095478
109.36,1,1,0.655308667
109.37,1,1,0.655521856
109.38,1,1,0.655735045
109.39,1,1,0.655948234
109.4,1,1,0.656161423
109.41,1,1,0.656374612
109.42,1,1,0.656587801
109.43,1,1,0.65680099
109.44,1,1,0.65701418
109.45,1,1,0.657227369
109.46,1,1,0.657440558
109.47,1,1,0.657653747
109.48,1,1,0.657866936
109.49,1,1,0.658080125
109.5,1,1,0.658293314
109.51,1,1,0.658506503
109.52,1,1,0.658719692
109.53,1,1,0.658932881
109.54,1,1,0.65914607
109.55,1,1,0.659359259
109.56,1,1,0.659572448
109.57,1,1,0.659785637
109.58,1,1,0.659998826
109.59,1,1,0.660212015
109.6,1,1,0.660425204
109.61,1,1,0.660638393
109.62,1,1,0.660851582
109.63,1,1,0.661064771
109.64,1,1,0.66127796
109.65,1,1,0.661491149
109.66,1,1,0.661704338
109.67,1,1,0.661917527
109.68,1,1,0.662130716
109.69,1,1,0.662343905
109.7,1,1,0.662557094
109.71,1,1,0.662770283
109.72,1,1,0.662983472
109.73,1,1,0.663196661
109.74,1,1,0.66340985
109.75,1,1,0.663623039
109.76,1,1,0.663836228
109.77,1,1,0.664049417
109.78,1,1,0.664262606
109.79,1,1,0.664475795
109.8,1,1,0.664688984
109.81,1,1,0.664902173
109.82,1,1,0.665115362
109.83,1,1,0.665328551
109.84,1,1,0.66554174
109.85,1,1,0.665754929
109.86,1,1,0.665968118
109.87,1,1,0.666181307
109.88,1,1,0.666394496
109.89,1,1,0.666607685
109.9,1,1,0.666820874
109.91,1,1,0.667034063
109.92,1,1,0.667247252
109.93,1,1,0.667460441
109.94,1,1,0.66767363
109.95,1,1,0.667886819
109.96,1,1,0.668100008
109.97,1,1,0.668313197
109.98,1,1,0.668526386
109.99,1,1,0.668739575
110,1,1,0.668952764
110.01,1,1,0.669165954
110.02,1,1,0.669379143
110.03,1,1,0.669592332
110.04,1,1,0.669805521
110.05,1,1,0.67001871
110.06,1,1,0.670231899
110.07,1,1,0.670445088
110.08,1,1,0.670658277
110.09,1,1,0.670871466
110.1,1,1,0.671084655
110.11,1,1,0.671297844
110.12,1,1,0.671511033
110.13,1,1,0.671724222
110.14,1,1,0.671937411
110.15,1,1,0.6721506
110.16,1,1,0.672363789
110.17,1,1,0.672576978
110.18,1,1,0.672790167
110.19,1,1,0.673003356
110.2,1,1,0.673216545
110.21,1,1,0.673429734
110.22,1,1,0.673642923
110.23,1,1,0.673856112
110.24,1,1,0.674069301
110.25,1,1,0.67428249
110.26,1,1,0.674495679
110.27,1,1,0.674708868
110.28,1,1,0.674922057
110.29,1,1,0.675135246
110.3,1,1,0.675348435
110.31,1,1,0.675561624
110.32,1,1,0.675774813
110.33,1,1,0.675988002
110.34,1,1,0.676201191
110.35,1,1,0.67641438
110.36,1,1,0.676627569
110.37,1,1,0.676840758
110.38,1,1,0.677053947
110.39,1,1,0.677267136
110.4,1,1,0.677480325
110.41,1,1,0.677693514
110.42,1,1,0.677906703
110.43,1,1,0.678119892
110.44,1,1,0.678333081
110.45,1,1,0.67854627
110.46,1,1,0.678759459
110.47,1,1,0.678972648
110.48,1,1,0.679185837
110.49,1,1,0.679399026
110.5,1,1,0.679612215
110.51,1,1,0.679825404
110.52,1,1,0.680038593
110.53,1,1,0.680251782
110.54,1,1,0.680464971
110.55,1,1,0.68067816
110.56,1,1,0.680891349
110.57,1,1,0.681104539
110.58,1,1,0.681317728
110.59,1,1,0.681530917
110.6,1,1,0.681744106
110.61,1,1,0.681957295
110.62,1,1,0.682170484
110.63,1,1,0.682383673
110.64,1,1,0.682596862
110.65,1,1,0.682810051
110.66,1,1,0.68302324
110.67,1,1,0.683236429
110.68,1,1,0.683449618
110.69,1,1,0.683662807
110.7,1,1,0.683875996
110.71,1,1,0.684089185
110.72,1,1,0.684302374
110.73,1,1,0.684515563
110.74,1,1,0.684728752
110.75,1,1,0.684941941
110.76,1,1,0.68515513
110.77,1,1,0.685368319
110.78,1,1,0.685581508
110.79,1,1,0.685794697
110.8,1,1,0.686007886
110.81,1,1,0.686221075
110.82,1,1,0.686434264
110.83,1,1,0.686647453
110.84,1,1,0.686860642
110.85,1,1,0.687073831
110.86,1,1,0.68728702
110.87,1,1,0.687500209
110.88,1,1,0.687713398
110.89,1,1,0.687926587
110.9,1,1,0.688139776
110.91,1,1,0.688320589
110.92,1,1,0.688488948
110.93,1,1,0.688657308
110.94,1,1,0.688825667
110.95,1,1,0.688994026
110.96,1,1,0.689162386
110.97,1,1,0.689330745
110.98,1,1,0.689499104
110.99,1,1,0.689667464
111,1,1,0.689835823
111.01,1,1,0.690004182
111.02,1,1,0.690172541
111.03,1,1,0.690340901
111.04,1,1,0.69050926
111.05,1,1,0.690677619
111.06,1,1,0.690845979
111.07,1,1,0.691014338
111.08,1,1,0.691182697
111.09,1,1,0.691351057
111.1,1,1,0.691519416
111.11,1,1,0.691687775
111.12,1,1,0.691856134
111.13,1,1,0.692024494
111.14,1,1,0.692192853
111.15,1,1,0.692361212
111.16,1,1,0.692529572
111.17,1,1,0.692697931
111.18,1,1,0.69286629
111.19,1,1,0.69303465
111.2,1,1,0.693203009
111.21,1,1,0.693371368
111.22,1,1,0.693539727
111.23,1,1,0.693708087
111.24,1,1,0.693876446
111.25,1,1,0.694044805
111.26,1,1,0.694213165
111.27,1,1,0.694381524
111.28,1,1,0.694549883
111.29,1,1,0.694718243
111.3,1,1,0.694886602
111.31,1,1,0.695054961
111.32,1,1,0.69522332
111.33,1,1,0.69539168
111.34,1,1,0.695560039
111.35,1,1,0.695728398
111.36,1,1,0.695896758
111.37,1,1,0.696065117
111.38,1,1,0.696233476
111.39,1,1,0.696401836
111.4,1,1,0.696570195
111.41,1,1,0.696738554
111.42,1,1,0.696906913
111.43,1,1,0.697075273
111.44,1,1,0.697243632
111.45,1,1,0.697411991
111.46,1,1,0.697580351
111.47,1,1,0.69774871
111.48,1,1,0.697917069
111.49,1,1,0.698085429
111.5,1,1,0.698253788
111.51,1,1,0.698422147
111.52,1,1,0.698590507
111.53,1,1,0.698758866
111.54,1,1,0.698927225
111.55,1,1,0.699095584
111.56,1,1,0.699263944
111.57,1,1,0.699432303
111.58,1,1,0.699600662
111.59,1,1,0.699769022
111.6,1,1,0.699937381
111.61,1,1,0.70010574
111.62,1,1,0.7002741
111.63,1,1,0.700442459
111.64,1,1,0.700610818
111.65,1,1,0.700779177
111.66,1,1,0.700947537
111.67,1,1,0.701115896
111.68,1,1,0.701284255
111.69,1,1,0.701452615
111.7,1,1,0.701620974
111.71,1,1,0.701789333
111.72,1,1,0.701957693
111.73,1,1,0.702126052
111.74,1,1,0.702294411
111.75,1,1,0.70246277
111.76,1,1,0.70263113
111.77,1,1,0.702799489
111.78,1,1,0.702967848
111.79,1,1,0.703136208
111.8,1,1,0.703304567
111.81,1,1,0.703472926
111.82,1,1,0.703641286
111.83,1,1,0.703809645
111.84,1,1,0.703978004
111.85,1,1,0.704146363
111.86,1,1,0.704314723
111.87,1,1,0.704483082
111.88,1,1,0.704651441
111.89,1,1,0.704819801
111.9,1,1,0.70498816
111.91,1,1,0.705156519
111.92,1,1,0.705324879
111.93,1,1,0.705493238
111.94,1,1,0.705661597
111.95,1,1,0.705829957
111.96,1,1,0.705998316
111.97,1,1,0.706166675
111.98,1,1,0.706335034
111.99,1,1,0.706503394
112,1,1,0.706671753
112.01,1,1,0.706840112
112.02,1,1,0.707008472
112.03,1,1,0.707176831
112.04,1,1,0.70734519
112.05,1,1,0.70751355
112.06,1,1,0.707681909
112.07,1,1,0.707850268
112.08,1,1,0.708018627
112.09,1,1,0.708186987
112.1,1,1,0.708355346
112.11,1,1,0.708523705
112.12,1,1,0.708692065
112.13,1,1,0.708860424
112.14,1,1,0.709028783
112.15,1,1,0.709197143
112.16,1,1,0.709365502
112.17,1,1,0.709533861
112.18,1,1,0.70970222
112.19,1,1,0.70987058
112.2,1,1,0.710038939
112.21,1,1,0.710207298
112.22,1,1,0.710375658
112.23,1,1,0.710544017
112.24,1,1,0.710712376
112.25,1,1,0.710880736
112.26,1,1,0.711049095
112.27,1,1,0.711217454
112.28,1,1,0.711385813
112.29,1,1,0.711554173
112.3,1,1,0.711722532
112.31,1,1,0.711890891
112.32,1,1,0.712059251
112.33,1,1,0.71222761
112.34,1,1,0.712395969
112.35,1,1,0.712564329
112.36,1,1,0.712732688
112.37,1,1,0.712901047
112.38,1,1,0.713069406
112.39,1,1,0.713237766
112.4,1,1,0.713406125
112.41,1,1,0.713574484
112.42,1,1,0.713742844
112.43,1,1,0.713911203
112.44,1,1,0.714079562
112.45,1,1,0.714247922
112.46,1,1,0.714416281
112.47,1,1,0.71458464
112.48,1,1,0.714753
112.49,1,1,0.714921359
112.5,1,1,0.715089718
112.51,1,1,0.715258077
112.52,1,1,0.715426437
112.53,1,1,0.715594796
112.54,1,1,0.715763155
112.55,1,1,0.715931515
112.56,1,1,0.716099874
112.57,1,1,0.716268233
112.58,1,1,0.716436593
112.59,1,1,0.716604952
112.6,1,1,0.716773311
112.61,1,1,0.71694167
112.62,1,1,0.71711003
112.63,1,1,0.717278389
112.64,1,1,0.717446748
112.65,1,1,0.717615108
112.66,1,1,0.717783467
112.67,1,1,0.717951826
112.68,1,1,0.718120186
112.69,1,1,0.718288545
112.7,1,1,0.718456904
112.71,1,1,0.718625263
112.72,1,1,0.718793623
112.73,1,1,0.718961982
112.74,1,1,0.719130341
112.75,1,1,0.719298701
112.76,1,1,0.71946706
112.77,1,1,0.719635419
112.78,1,1,0.719803779
112.79,1,1,0.719972138
112.8,1,1,0.720140497
112.81,1,1,0.720308856
112.82,1,1,0.720477216
112.83,1,1,0.720645575
112.84,1,1,0.720813934
112.85,1,1,0.720982294
112.86,1,1,0.721150653
112.87,1,1,0.721319012
112.88,1,1,0.721487372
112.89,1,1,0.721655731
112.9,1,1,0.72182409
112.91,1,1,0.721992449
112.92,1,1,0.722160809
112.93,1,1,0.722329168
112.94,1,1,0.722497527
112.95,1,1,0.722665887
112.96,1,1,0.722834246
112.97,1,1,0.723002605
112.98,1,1,0.723170965
112.99,1,1,0.723339324
113,1,1,0.723507683
113.01,1,1,0.723676043
113.02,1,1,0.723844402
113.03,1,1,0.724012761
113.04,1,1,0.72418112
113.05,1,1,0.72434948
113.06,1,1,0.724517839
113.07,1,1,0.724686198
113.08,1,1,0.724854558
113.09,1,1,0.725022917
113.1,1,1,0.725191276
113.11,1,1,0.725359636
113.12,1,1,0.725527995
113.13,1,1,0.725696354
113.14,1,1,0.725864713
113.15,1,1,0.726033073
113.16,1,1,0.726201432
113.17,1,1,0.726369791
113.18,1,1,0.726538151
113.19,1,1,0.72670651
113.2,1,1,0.726874869
113.21,1,1,0.727043229
113.22,1,1,0.727211588
113.23,1,1,0.727379947
113.24,1,1,0.727548306
113.25,1,1,0.727716666
113.26,1,1,0.727885025
113.27,1,1,0.728053384
113.28,1,1,0.728221744
113.29,1,1,0.728390103
113.3,1,1,0.728558462
113.31,1,1,0.728726822
113.32,1,1,0.728895181
113.33,1,1,0.72906354
113.34,1,1,0.729231899
113.35,1,1,0.729400259
113.36,1,1,0.729568618
113.37,1,1,0.729736977
113.38,1,1,0.729905337
113.39,1,1,0.730073696
113.4,1,1,0.730242055
113.41,1,1,0.730410415
113.42,1,1,0.730578774
113.43,1,1,0.730747133
113.44,1,1,0.730915493
113.45,1,1,0.731083852
113.46,1,1,0.731252211
113.47,1,1,0.73142057
113.48,1,1,0.73158893
113.49,1,1,0.731757289
113.5,1,1,0.731925648
113.51,1,1,0.732094008
113.52,1,1,0.732262367
113.53,1,1,0.732430726
113.54,1,1,0.732599086
113.55,1,1,0.732767445
113.56,1,1,0.732935804
113.57,1,1,0.733104163
113.58,1,1,0.733272523
113.59,1,1,0.733440882
113.6,1,1,0.733609241
113.61,1,1,0.733777601
113.62,1,1,0.73394596
113.63,1,1,0.734114319
113.64,1,1,0.734282679
113.65,1,1,0.734451038
113.66,1,1,0.734619397
113.67,1,1,0.734787756
113.68,1,1,0.734956116
113.69,1,1,0.735124475
113.7,1,1,0.735292834
113.71,1,1,0.735461194
113.72,1,1,0.735629553
113.73,1,1,0.735797912
113.74,1,1,0.735966272
113.75,1,1,0.736134631
113.76,1,1,0.73630299
113.77,1,1,0.736471349
113.78,1,1,0.736639709
113.79,1,1,0.736808068
113.8,1,1,0.736976427
113.81,1,1,0.737144787
113.82,1,1,0.737313146
113.83,1,1,0.737481505
113.84,1,1,0.737649865
113.85,1,1,0.737818224
113.86,1,1,0.737986583
113.87,1,1,0.738154942
113.88,1,1,0.738323302
113.89,1,1,0.738491661
113.9,1,1,0.73866002
113.91,1,1,0.73882838
113.92,1,1,0.738996739
113.93,1,1,0.739165098
113.94,1,1,0.739333458
113.95,1,1,0.739501817
113.96,1,1,0.739670176
113.97,1,1,0.739838536
113.98,1,1,0.740006895
113.99,1,1,0.740175254
114,1,1,0.740343613
114.01,1,1,0.740511973
114.02,1,1,0.740680332
114.03,1,1,0.740848691
114.04,1,1,0.741017051
114.05,1,1,0.74118541
114.06,1,1,0.741353769
114.07,1,1,0.741522129
114.08,1,1,0.741690488
114.09,1,1,0.741858847
